isbn10,isbn13,title,author,rank,weeks_on_list,amazon_url,listname,description,listpublisheddate
1440697663,9781440697661,THE HELP,Kathryn Stockett,3,47,http://www.amazon.com/The-Help-Kathryn-Stockett/dp/0425232204?tag=NYTBS-20,combined-print-and-e-book-fiction,A young white woman and two black maids in 1960s Mississippi.,2012-01-22
0307272303,9780307272300,THE GIRL WHO PLAYED WITH FIRE,Stieg Larsson,4,13,http://www.amazon.com/Girl-Played-Fire-Millennium-Trilogy/dp/0307476154?tag=NYTBS-20,combined-print-and-e-book-fiction,"In the second volume of the Millennium trilogy, a Swedish hacker becomes a murder suspect.",2012-01-22
None,9781451627305,11/22/63,Stephen King,5,9,http://www.amazon.com/11-22-63-A-Novel/dp/1451627297?tag=NYTBS-20,combined-print-and-e-book-fiction,An English teacher travels back to 1958 by way of a time portal in a Maine diner. His assignment is to stop Lee Harvey Oswald.,2012-01-22
1429952512,9781429952514,LOVE IN A NUTSHELL,Janet Evanovich and Dorien Kelly,6,1,http://www.amazon.com/Love-Nutshell-Janet-Evanovich/dp/125001039X?tag=NYTBS-20,combined-print-and-e-book-fiction,A former magazine editor wants to turn her parents’ summer house into a bed-and-breakfast.,2012-01-22
0547416210,9780547416212,EXTREMELY LOUD AND INCREDIBLY CLOSE,Jonathan Safran Foer,7,1,http://www.amazon.com/Extremely-Loud-Incredibly-Close-Novel-ebook/dp/B003K16PXC?tag=NYTBS-20,combined-print-and-e-book-fiction,"A 9-year-old boy searches New York City for the lock that fits a key belonging to his father, who died on Sept. 11.",2012-01-22
None,9780385535250,THE LITIGATORS,John Grisham,8,11,http://www.amazon.com/The-Litigators-John-Grisham-ebook/dp/B004LROUNG?tag=NYTBS-20,combined-print-and-e-book-fiction,Partners in a small law firm take on a big case after a fast-track burnout joins them.,2012-01-22
0307593673,9780307593672,THE GIRL WHO KICKED THE HORNET’S NEST,Stieg Larsson,9,20,http://www.amazon.com/Girl-Kicked-Hornets-Millennium-Trilogy/dp/030726999X?tag=NYTBS-20,combined-print-and-e-book-fiction,"The third volume of the Millennium trilogy, about a Swedish hacker and a journalist.",2012-01-22
None,9780316194495,KILL ALEX CROSS,James Patterson,10,8,http://www.amazon.com/Kill-Alex-Cross-James-Patterson/dp/145551019X?tag=NYTBS-20,combined-print-and-e-book-fiction,"Alex Cross investigates when the president’s children are kidnapped, but the F.BI. and C.I.A. interfere.",2012-01-22
None,9781455502547,THE BEST OF ME,Nicholas Sparks,11,13,http://www.amazon.com/The-Best-Me-Nicholas-Sparks/dp/0446547654?tag=NYTBS-20,combined-print-and-e-book-fiction,A man and woman who have gone their separate ways return to their Southern town for the funeral of a friend.,2012-01-22
1565125851,9781565125858,WATER FOR ELEPHANTS,Sara Gruen,12,33,http://www.amazon.com/Water-Elephants-Sara-Gruen/dp/1616200715?tag=NYTBS-20,combined-print-and-e-book-fiction,"After his parents die in a car accident, a young veterinary student — and an elephant — save a Depression-era circus.",2012-01-22
None,9780316069397,THE DROP,Michael Connelly,13,5,http://www.amazon.com/The-Drop-Harry-Bosch-Novel/dp/B009BDUQPG?tag=NYTBS-20,combined-print-and-e-book-fiction,Harry Bosch of the L.A.P.D. uncovers both the operations of a sadistic killer and a political conspiracy.,2012-01-22
None,9781101566466,LOCKED ON,Tom Clancy with Mark Greaney,14,4,http://www.amazon.com/Locked-Jack-Ryan-Tom-Clancy-ebook/dp/B005P4YED0?tag=NYTBS-20,combined-print-and-e-book-fiction,Jack Ryan Jr. must stop an emerging threat from a Pakistani general.,2012-01-22
None,9781101552186,RED MIST,Patricia Cornwell,15,5,http://www.amazon.com/Red-Mist-A-Scarpetta-Novel-ebook/dp/B005ERIRWC?tag=NYTBS-20,combined-print-and-e-book-fiction,The chief medical examiner Kay Scarpetta investigates a string of killings linked to the murder of her former deputy.,2012-01-22
0061807583,9780061807589,ISLAND OF LOST GIRLS,Jennifer McMahon,16,0,http://www.amazon.com/Island-Lost-Girls-A-Novel/dp/0061445886?tag=NYTBS-20,combined-print-and-e-book-fiction,A kidnapping stirs memories in a woman whose childhood best friend disappeared.,2012-01-22
None,9780345527721,EXPLOSIVE EIGHTEEN,Janet Evanovich,17,0,http://www.amazon.com/Explosive-Eighteen-Stephanie-Janet-Evanovich/dp/0345527739?tag=NYTBS-20,combined-print-and-e-book-fiction,"After a disastrous vacation in Hawaii, the bounty hunter Stephanie Plum becomes the target of an international killer.",2012-01-22
None,9781459273702,UNFINISHED BUSINESS,Nora Roberts,18,0,http://www.amazon.com/Unfinished-Business-Silhouette-Intimate-Moments-ebook/dp/B005IGVS6Q?tag=NYTBS-20,combined-print-and-e-book-fiction,Former high school sweethearts fall tentatively back into each other’s orbits after more than a decade.,2012-01-22
0345532368,9780345532367,77 SHADOW STREET,Dean Koontz,19,0,http://www.amazon.com/Shadow-Street-bonus-novella-Moonlit/dp/0553593064?tag=NYTBS-20,combined-print-and-e-book-fiction,"A 19th-century tycoon’s mansion has been turned into luxury apartments, but it remains in the grip of evil forces.",2012-01-22
0307959856,9780307959850,DEATH COMES TO PEMBERLEY,P D James,20,0,http://www.amazon.com/Death-Comes-Pemberley-Vintage-James/dp/0307950654?tag=NYTBS-20,combined-print-and-e-book-fiction,"Six years after Elizabeth and Darcy marry, their comfortable life is shaken by a murder, as James recreates the world of “Pride and Prejudice” with a mysterious twist.",2012-01-22
0307272117,9780307272119,THE GIRL WITH THE DRAGON TATTOO,Stieg Larsson,1,22,http://www.amazon.com/Girl-Dragon-Tattoo-Stieg-Larsson/dp/0307269752?tag=NYTBS-20,combined-print-and-e-book-fiction,A hacker and a journalist investigate the disappearance of a Swedish heiress 40 years earlier.,2012-01-29
1440697663,9781440697661,THE HELP,Kathryn Stockett,2,48,http://www.amazon.com/The-Help-Kathryn-Stockett/dp/0425232204?tag=NYTBS-20,combined-print-and-e-book-fiction,A young white woman and two black maids in 1960s Mississippi.,2012-01-29
,9781101565797,BELIEVING THE LIE,Elizabeth George,3,1,http://www.amazon.com/Believing-Lie-Inspector-Lynley-Novel/dp/0451237692?tag=NYTBS-20,combined-print-and-e-book-fiction,Inspector Thomas Lynley’s investigation of a murder unearths the secrets of a wealthy clan.,2012-01-29
0307272303,9780307272300,THE GIRL WHO PLAYED WITH FIRE,Stieg Larsson,4,14,http://www.amazon.com/Girl-Played-Fire-Millennium-Trilogy/dp/0307476154?tag=NYTBS-20,combined-print-and-e-book-fiction,"In Volume 2 of the Millennium trilogy, a Swedish hacker becomes a murder suspect.",2012-01-29
0547416210,9780547416212,EXTREMELY LOUD AND INCREDIBLY CLOSE,Jonathan Safran Foer,5,2,http://www.amazon.com/Extremely-Loud-Incredibly-Close-Novel-ebook/dp/B003K16PXC?tag=NYTBS-20,combined-print-and-e-book-fiction,"A 9-year-old boy searches New York City for the lock that fits a key belonging to his father, who died on Sept. 11.",2012-01-29
0316097411,9780316097413,PRIVATE: #1 SUSPECT,James Patterson and Maxine Paetro,6,2,http://www.amazon.com/Private-1-Suspect-James-Patterson-ebook/dp/B004QZ9P4M?tag=NYTBS-20,combined-print-and-e-book-fiction,"Jack Morgan, the head of an investigative firm, is accused of murder.",2012-01-29
1439177023,9781439177020,LOTHAIRE,Kresley Cole,7,1,http://www.amazon.com/Lothaire-Immortals-After-Dark-Kresley-ebook/dp/B004T4KRPQ?tag=NYTBS-20,combined-print-and-e-book-fiction,"A ruthless vampire captures a young mortal woman, intending to sacrifice her, but is torn when he falls in love.",2012-01-29
None,9781451627305,11/22/63,Stephen King,8,10,http://www.amazon.com/11-22-63-A-Novel/dp/1451627297?tag=NYTBS-20,combined-print-and-e-book-fiction,An English teacher travels back to 1958 by way of a time portal in a Maine diner. His assignment is to stop Lee Harvey Oswald.,2012-01-29
None,9781101572528,THE 7TH MONTH,Lisa Gardner,9,1,http://www.amazon.com/The-7th-Month-Detective-featuring-ebook/dp/B006CUDE3M?tag=NYTBS-20,combined-print-and-e-book-fiction,"D.D. Warren, a Boston detective in her seventh month of pregnancy, faces unexpected dangers as a consultant on a film about a serial killer.",2012-01-29
0307593673,9780307593672,THE GIRL WHO KICKED THE HORNET’S NEST,Stieg Larsson,10,21,http://www.amazon.com/Girl-Kicked-Hornets-Millennium-Trilogy/dp/030726999X?tag=NYTBS-20,combined-print-and-e-book-fiction,"Volume 3 of the Millennium trilogy, about a Swedish hacker and a journalist.",2012-01-29
None,9780385535250,THE LITIGATORS,John Grisham,11,12,http://www.amazon.com/The-Litigators-John-Grisham-ebook/dp/B004LROUNG?tag=NYTBS-20,combined-print-and-e-book-fiction,Partners in a small law firm take on a big case after a fast-track burnout joins them.,2012-01-29
,9781101554289,COPPER BEACH,Jayne Ann Krentz,12,1,http://www.amazon.com/Copper-Beach-Dark-Legacy-Novel/dp/0515151254?tag=NYTBS-20,combined-print-and-e-book-fiction,"Amy Radwell, who can understand the paranormal secrets in rare books, becomes the target of a blackmailer.",2012-01-29
None,9780316194495,KILL ALEX CROSS,James Patterson,13,9,http://www.amazon.com/Kill-Alex-Cross-James-Patterson/dp/145551019X?tag=NYTBS-20,combined-print-and-e-book-fiction,"Alex Cross investigates when the president’s children are kidnapped, but the F.BI. and C.I.A. interfere.",2012-01-29
0446564354,9780446564359,GIDEON’S CORPSE,Douglas Preston and Lincoln Child,14,1,http://www.amazon.com/Gideons-Corpse-Douglas-Preston/dp/0446564389?tag=NYTBS-20,combined-print-and-e-book-fiction,Gideon Crew works to avoid a threatened terrorist attack on an American city.,2012-01-29
None,9780316069397,THE DROP,Michael Connelly,15,6,http://www.amazon.com/The-Drop-Harry-Bosch-Novel/dp/B009BDUQPG?tag=NYTBS-20,combined-print-and-e-book-fiction,Harry Bosch of the L.A.P.D. uncovers both the operations of a sadistic killer and a political conspiracy.,2012-01-29
None,9781455502547,THE BEST OF ME,Nicholas Sparks,16,0,http://www.amazon.com/The-Best-Me-Nicholas-Sparks/dp/0446547654?tag=NYTBS-20,combined-print-and-e-book-fiction,"Twenty-five years after their high school romance ended, a man and woman return to their North Carolina town.",2012-01-29
